,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG,Actual_Job_Link
369,Error,,,Error,,,39,https://www.naukri.com/job-listings-Business-Process-Analyst-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-2-to-7-years-161017902067,Posted: 2 days ago,Error,123,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Process-Analyst-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-2-to-7-years-161017902067
371,Error,,,Error,,,2231+,https://www.naukri.com/job-listings-ACN-Digital-Analytics-Customer-Analytics-Analyst-Accenture-Solutions-Pvt-Ltd-Mumbai-1-to-4-years-200717901795,Posted: 57 days ago,Error,1810+,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-ACN-Digital-Analytics-Customer-Analytics-Analyst-Accenture-Solutions-Pvt-Ltd-Mumbai-1-to-4-years-200717901795
372,Error,,,Error,,,96,https://www.naukri.com/job-listings-ACN-Digital-Analytics-Customer-Analytics-Analyst-Accenture-Solutions-Pvt-Ltd-Chennai-6-to-8-years-120917900272,Posted: 37 days ago,Error,148,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-ACN-Digital-Analytics-Customer-Analytics-Analyst-Accenture-Solutions-Pvt-Ltd-Chennai-6-to-8-years-120917900272
375,Error,,,Error,,,1069,https://www.naukri.com/job-listings-Analyst-Strategy-and-Analytics-Home-Credit-India-Finance-Private-Limited-Gurgaon-1-to-3-years-180917005072,Posted 31 days ago,Error,942,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Analyst-Strategy-and-Analytics-Home-Credit-India-Finance-Private-Limited-Gurgaon-1-to-3-years-180917005072
378,Error,,,Error,,,52,https://www.naukri.com/job-listings-Analyst-Database-Management-BlackRock-Services-India-Pvt-Ltd-Mumbai-2-to-5-years-161017900179,Posted: 3 days ago,Error,188,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Analyst-Database-Management-BlackRock-Services-India-Pvt-Ltd-Mumbai-2-to-5-years-161017900179
380,Error,,,Error,,,484,https://www.naukri.com/job-listings-Business-Analyst-Larsen-Toubro-Infotech-Limited-Chennai-7-to-12-years-061017900305,Posted: 13 days ago,Error,507,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Larsen-Toubro-Infotech-Limited-Chennai-7-to-12-years-061017900305
381,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Clinical-Data-Management-DA-Kolkata-2Coms-Consulting-Pvt-Ltd-Kolkata-3-to-6-years-131017004196,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Clinical-Data-Management-DA-Kolkata-2Coms-Consulting-Pvt-Ltd-Kolkata-3-to-6-years-131017004196
382,Error,,,3-7 yrs,,,Error,https://www.naukri.com/job-listings-Senior-BA-Data-Governance-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-3-to-5-years-160917900574,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Senior-BA-Data-Governance-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-3-to-5-years-160917900574
384,Error,,,Error,,,1011,https://www.naukri.com/job-listings-BA-Payments-Domain-Larsen-Toubro-Infotech-Limited-Pune-3-to-8-years-061017900483,Posted: 13 days ago,Error,983,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-BA-Payments-Domain-Larsen-Toubro-Infotech-Limited-Pune-3-to-8-years-061017900483
386,Error,,,Error,,,110,https://www.naukri.com/job-listings-Sr-Data-Analyst-Supply-Chain-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-5-to-10-years-210817006667,Posted: 59 days ago,Error,180,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Sr-Data-Analyst-Supply-Chain-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-5-to-10-years-210817006667
387,Error,,,Error,,,257,https://www.naukri.com/job-listings-Walk-in-Drive-for-Junior-Analyst-excel-and-data-Work-Pune-Freshers-eClerx-Services-Ltd-Pune-0-to-2-years-220917007033,Posted: 27 days ago,Error,1347,Error,Error,Openings: 3,,,,"INR 1,00,000 - 2,25,000 P.A.",Error,,https://www.naukri.com/job-listings-Walk-in-Drive-for-Junior-Analyst-excel-and-data-Work-Pune-Freshers-eClerx-Services-Ltd-Pune-0-to-2-years-220917007033
388,Error,,,Error,,,81,https://www.naukri.com/job-listings-Walkin-Drive-for-Analyst-excel-and-data-Work-Pune-Freshers-eClerx-Services-Ltd-Navi-Mumbai-0-to-0-years-220917006271,Posted: 27 days ago,Error,658,Error,Error,Openings: 10,,,,"INR 1,00,000 - 2,25,000 P.A.",Error,,https://www.naukri.com/job-listings-Walkin-Drive-for-Analyst-excel-and-data-Work-Pune-Freshers-eClerx-Services-Ltd-Navi-Mumbai-0-to-0-years-220917006271
403,Error,,,Error,,,3123+,https://www.naukri.com/job-listings-Programmer-Analyst-SQL-Big-Data-American-Express-Services-India-Pvt-Ltd-Delhi-NCR-Gurgaon-0-to-4-years-290817003627,Posted: 50 days ago,Error,3516+,Error,Error,,,,,"INR 3,00,000 - 8,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Programmer-Analyst-SQL-Big-Data-American-Express-Services-India-Pvt-Ltd-Delhi-NCR-Gurgaon-0-to-4-years-290817003627
407,Error,,,Error,,,89,https://www.naukri.com/job-listings-BA-Basel-III-Larsen-Toubro-Infotech-Limited-Chennai-8-to-13-years-061017900534,Posted: 13 days ago,Error,115,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-BA-Basel-III-Larsen-Toubro-Infotech-Limited-Chennai-8-to-13-years-061017900534
408,Error,,,Error,,,91,https://www.naukri.com/job-listings-Senior-Analyst-subject-Matter-Expert-Data-Science-Analytics-Quatrro-Global-Services-Pvt-Ltd-Gurgaon-2-to-4-years-130917002152,Posted 36 days ago,Error,466,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Analyst-subject-Matter-Expert-Data-Science-Analytics-Quatrro-Global-Services-Pvt-Ltd-Gurgaon-2-to-4-years-130917002152
412,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Lead-Business-Analyst-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-12-to-13-years-041017900638,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Lead-Business-Analyst-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-12-to-13-years-041017900638
413,Error,,,Error,,,599,https://www.naukri.com/job-listings-BA-With-Capital-Market-and-FPML-Larsen-Toubro-Infotech-Limited-Pune-4-to-8-years-061017900215,Posted: 13 days ago,Error,574,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-BA-With-Capital-Market-and-FPML-Larsen-Toubro-Infotech-Limited-Pune-4-to-8-years-061017900215
414,Error,,,Error,,,405,https://www.naukri.com/job-listings-Business-Analyst-Headstrong-GENPACT-Gurgaon-2-to-5-years-190917900483,Posted: 30 days ago,Error,891,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Headstrong-GENPACT-Gurgaon-2-to-5-years-190917900483
416,Error,,,Error,,,1991+,https://www.naukri.com/job-listings-Business-Analyst-Birlasoft-India-Limited-Noida-6-to-8-years-220617900646,Posted: 24 days ago,Error,1714+,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Birlasoft-India-Limited-Noida-6-to-8-years-220617900646
417,Error,,,Error,,,3074+,https://www.naukri.com/job-listings-Planning-Analyst-ExxonMobil-Limited-Bengaluru-2-to-5-years-190317000608,Posted: 20 days ago,Error,9654+,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Planning-Analyst-ExxonMobil-Limited-Bengaluru-2-to-5-years-190317000608
419,Error,,,Error,,,90,https://www.naukri.com/job-listings-Senior-BA-Emids-Technologies-Private-Limited-Bengaluru-Bommanahalli-5-to-10-years-031017006780,Posted: 16 days ago,Error,101,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-BA-Emids-Technologies-Private-Limited-Bengaluru-Bommanahalli-5-to-10-years-031017006780
425,Error,,,Error,,,675,https://www.naukri.com/job-listings-Business-Analyst-Mumbai-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-Powai-3-to-8-years-060917007988,Posted: 43 days ago,Error,629,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Mumbai-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-Powai-3-to-8-years-060917007988
426,Error,,,Error,,,603,https://www.naukri.com/job-listings-Business-Analyst-cpg-fmcg-retail-Mumbai-Location-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-Powai-2-to-7-years-060917005430,Posted: 43 days ago,Error,504,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-cpg-fmcg-retail-Mumbai-Location-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-Powai-2-to-7-years-060917005430
441,Error,,,Error,,,1247,https://www.naukri.com/job-listings-Business-Analyst-cpg-fmcg-retail-Mumbai-Location-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-Powai-2-to-7-years-280717000829,Posted: 51 days ago,Error,1025,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-cpg-fmcg-retail-Mumbai-Location-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-Powai-2-to-7-years-280717000829
448,Error,,,Error,,,54,https://www.naukri.com/job-listings-Assistant-Manager-Knowledge-Management-data-Analysis-and-Insights-Deloitte-Hyderabad-0-to-5-years-091017900088,Posted: 10 days ago,Error,235,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Assistant-Manager-Knowledge-Management-data-Analysis-and-Insights-Deloitte-Hyderabad-0-to-5-years-091017900088
455,Error,,,Error,,,996,https://www.naukri.com/job-listings-Hiring-for-Senior-Analyst-am-Mumbai-Ace-Recruitment-and-Placment-Consultants-Pvt-Ltd-Mumbai-7-to-12-years-220817000861,Posted: 29 days ago,Error,1353,Error,Error,,,,,"INR 10,00,000 - 13,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Hiring-for-Senior-Analyst-am-Mumbai-Ace-Recruitment-and-Placment-Consultants-Pvt-Ltd-Mumbai-7-to-12-years-220817000861
465,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Catastrophe-Modeling-Analyst-AIG-Analytics-Services-Private-Limited-Bengaluru-3-to-6-years-171017900616,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Catastrophe-Modeling-Analyst-AIG-Analytics-Services-Private-Limited-Bengaluru-3-to-6-years-171017900616
466,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Catastrophe-Modeling-Analyst-AIG-Analytics-Services-Private-Limited-Bengaluru-3-to-6-years-171017900613,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Catastrophe-Modeling-Analyst-AIG-Analytics-Services-Private-Limited-Bengaluru-3-to-6-years-171017900613
469,Error,,,Error,,,57,https://www.naukri.com/job-listings-Sr-Analyst-Data-Security-Deloitte-Hyderabad-2-to-7-years-270917900318,Posted: 22 days ago,Error,159,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Sr-Analyst-Data-Security-Deloitte-Hyderabad-2-to-7-years-270917900318
472,Error,,,Error,,,34,https://www.naukri.com/job-listings-Hiring-for-R-D-Analytics-Analyst-Based-out-in-Mumbai-Location-Ace-Recruitment-and-Placment-Consultants-Pvt-Ltd-Mumbai-4-to-7-years-121017007425,Posted: 7 days ago,Error,47,Error,Error,,,,,"INR 4,00,000 - 7,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Hiring-for-R-D-Analytics-Analyst-Based-out-in-Mumbai-Location-Ace-Recruitment-and-Placment-Consultants-Pvt-Ltd-Mumbai-4-to-7-years-121017007425
475,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Senior-Analyst-CKSI-Fidelity-Business-Service-India-Private-Limited-Bengaluru-2-to-6-years-220817900343,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Senior-Analyst-CKSI-Fidelity-Business-Service-India-Private-Limited-Bengaluru-2-to-6-years-220817900343
493,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Walk-in-Interview-For-MIS-Executive-ONLY-Female-Can-Apply-SV-Management-Consultants-Indore-1-to-4-years-111017005086,Posted: 8 days ago,Error,19,Error,Error,Openings: 2,,,,"INR 80,000 - 1,50,000 P.A.",Error,,https://www.naukri.com/job-listings-Walk-in-Interview-For-MIS-Executive-ONLY-Female-Can-Apply-SV-Management-Consultants-Indore-1-to-4-years-111017005086
494,Error,,,Error,,,960,https://www.naukri.com/job-listings-Lead-Analyst-Data-Designer-CGI-Information-Systems-and-Management-ConsultantsPrivate-Limited-Bengaluru-7-to-10-years-220817900680,Posted: 24 days ago,Error,640,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Lead-Analyst-Data-Designer-CGI-Information-Systems-and-Management-ConsultantsPrivate-Limited-Bengaluru-7-to-10-years-220817900680
495,Error,,,Error,,,304,https://www.naukri.com/job-listings-Analyst-Vendor-Master-Data-Canada-Finance-hyderabad-Deloitte-Hyderabad-0-to-5-years-200917900051,Posted: 29 days ago,Error,978,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Analyst-Vendor-Master-Data-Canada-Finance-hyderabad-Deloitte-Hyderabad-0-to-5-years-200917900051
497,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Modelling-Analyst-Remote-Sensing-RMS-Risk-Mangement-Solutions-India-Pvt-Ltd-Noida-2-to-7-years-111017002019,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Modelling-Analyst-Remote-Sensing-RMS-Risk-Mangement-Solutions-India-Pvt-Ltd-Noida-2-to-7-years-111017002019
514,Error,,,Error,,,108,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-4-years-171017003821,Posted: 2 days ago,Error,37,Error,Error,Openings: 20,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-4-years-171017003821
515,Error,,,Error,,,64,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-3-years-171017003776,Posted: 2 days ago,Error,34,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-3-years-171017003776
524,Error,,,Error,,,12,https://www.naukri.com/job-listings-Associate-Financial-Market-Advisory-Data-Analysis-and-Engineering-BlackRock-Services-India-Pvt-Ltd-Mumbai-5-to-7-years-161017900175,Posted: 3 days ago,Error,37,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Associate-Financial-Market-Advisory-Data-Analysis-and-Engineering-BlackRock-Services-India-Pvt-Ltd-Mumbai-5-to-7-years-161017900175
541,Error,,,Error,,,121,https://www.naukri.com/job-listings-Lead-Analyst-Java-Javascript-CGI-Information-Systems-and-Management-ConsultantsPrivate-Limited-Hyderabad-5-to-8-years-040917900461,Posted: 43 days ago,Error,82,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Lead-Analyst-Java-Javascript-CGI-Information-Systems-and-Management-ConsultantsPrivate-Limited-Hyderabad-5-to-8-years-040917900461
543,Error,,,Error,,,38,https://www.naukri.com/job-listings-Lead-Analyst-Java-Javascript-CGI-Information-Systems-and-Management-ConsultantsPrivate-Limited-Hyderabad-5-to-8-years-040917900460,Posted: 43 days ago,Error,26,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Lead-Analyst-Java-Javascript-CGI-Information-Systems-and-Management-ConsultantsPrivate-Limited-Hyderabad-5-to-8-years-040917900460
560,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Data-Analyst-Quess-Corp-Ltd-Magna-Infotech-Gurgaon-6-to-11-years-310817600534,Posted: 50 days ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Analyst-Quess-Corp-Ltd-Magna-Infotech-Gurgaon-6-to-11-years-310817600534
561,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Data-Analyst-Quess-Corp-Ltd-Magna-Infotech-Gurgaon-6-to-11-years-110617600530,Posted: 59 days ago,Error,26,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Analyst-Quess-Corp-Ltd-Magna-Infotech-Gurgaon-6-to-11-years-110617600530
575,Error,,,Error,,,755,https://www.naukri.com/job-listings-Senior-Business-Analyst-Bangalore-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Bengaluru-3-to-8-years-101017007234,Posted: 9 days ago,Error,658,Error,Error,,,,,"INR 5,00,000 - 9,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Senior-Business-Analyst-Bangalore-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Bengaluru-3-to-8-years-101017007234
576,Error,,,Error,,,1073,https://www.naukri.com/job-listings-Senior-Business-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Bengaluru-0-to-5-years-101017007241,Posted: 9 days ago,Error,864,Error,Error,,,,,"INR 2,00,000 - 7,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Senior-Business-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Bengaluru-0-to-5-years-101017007241
577,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Hiring-Senior-Analyst-Bangalore-HR-CENTRAL-Bengaluru-2-to-4-years-220917000532,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Hiring-Senior-Analyst-Bangalore-HR-CENTRAL-Bengaluru-2-to-4-years-220917000532
615,Error,,,1-3 yrs,,,Error,https://www.naukri.com/job-listings-Data-Analyst-FlexiLoans-Mumbai-2-to-7-years-270917500248,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Data-Analyst-FlexiLoans-Mumbai-2-to-7-years-270917500248
631,Error,,,1-3 yrs,,,Error,https://www.naukri.com/job-listings-Data-Analyst-FlexiLoans-Mumbai-3-to-5-years-270917500250,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Data-Analyst-FlexiLoans-Mumbai-3-to-5-years-270917500250
690,Error,,,Error,,,832,https://www.naukri.com/job-listings-Analyst-Dr-reddys-hyderabad-Dr-Reddys-Laboratories-Ltd-Hyderabad-0-to-1-years-031017006769,Posted: 16 days ago,Error,1361,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Analyst-Dr-reddys-hyderabad-Dr-Reddys-Laboratories-Ltd-Hyderabad-0-to-1-years-031017006769
692,Error,,,Error,,,2166,https://www.naukri.com/job-listings-Opening-for-Senior-Business-Analyst-Global-Hunt-India-Pvt-Ltd-Bengaluru-8-to-12-years-210817000765,Posted: 18 days ago,Error,1467,Error,Error,Openings: 5,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Opening-for-Senior-Business-Analyst-Global-Hunt-India-Pvt-Ltd-Bengaluru-8-to-12-years-210817000765
699,Error,,,Error,,,690,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-3-years-121017007317,Posted: 5 days ago,Error,432,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-3-years-121017007317
700,Error,,,Error,,,331,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-3-years-121017007294,Posted: 7 days ago,Error,160,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Engineer-Analyst-SQL-Database-Peoplefy-Infosolutions-Pvt-Ltd-Bengaluru-1-to-3-years-121017007294
716,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Data-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Mumbai-3-to-8-years-020917600221,Posted: 48 days ago,Error,13,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Mumbai-3-to-8-years-020917600221
717,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Data-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Mumbai-3-to-8-years-020917600225,Posted: 48 days ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Mumbai-3-to-8-years-020917600225
732,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Catastrophe-Modeling-Analyst-I-AIG-Analytics-Services-Private-Limited-Bengaluru-2-to-5-years-220917901366,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Catastrophe-Modeling-Analyst-I-AIG-Analytics-Services-Private-Limited-Bengaluru-2-to-5-years-220917901366
739,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Manager-Stress-Testing-Data-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Gurgaon-Delhi-NCR-5-to-10-years-020917600865,Posted: 48 days ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Manager-Stress-Testing-Data-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Gurgaon-Delhi-NCR-5-to-10-years-020917600865
740,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Senior-Analyst-Reference-Data-Management-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Gurgaon-3-to-8-years-020917600629,Posted: 48 days ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Analyst-Reference-Data-Management-Analyst-M-s-Gi-Human-Resources-And-Services-Pvt-Ltd-Gurgaon-3-to-8-years-020917600629
747,Error,,,Error,,,1372,https://www.naukri.com/job-listings-Marketing-Manager-off-roll-Huawei-Telecommunications-I-Co-Pvt-Ltd-Bengaluru-4-to-8-years-140917001519,Posted: 2 days ago,Error,1236,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Marketing-Manager-off-roll-Huawei-Telecommunications-I-Co-Pvt-Ltd-Bengaluru-4-to-8-years-140917001519
750,Error,,,Error,,,37,https://www.naukri.com/job-listings-Microstrategy-Developer-Interglobe-Enterprises-Limited-Gurgaon-3-to-6-years-040917901011,Posted: 10 days ago,Error,51,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Microstrategy-Developer-Interglobe-Enterprises-Limited-Gurgaon-3-to-6-years-040917901011
751,Error,,,Error,,,23,https://www.naukri.com/job-listings-Microstrategy-Developer-Interglobe-Enterprises-Limited-Gurgaon-3-to-5-years-040917900844,Posted: 10 days ago,Error,52,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Microstrategy-Developer-Interglobe-Enterprises-Limited-Gurgaon-3-to-5-years-040917900844
752,Error,,,Error,,,1571,https://www.naukri.com/job-listings-Retail-Analyst-Unison-International-Consulting-Pvt-Ltd-Bengaluru-2-to-6-years-180817007889,Posted: 21 days ago,Error,1491,Error,Error,,,,,"INR 12,00,000 - 20,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Retail-Analyst-Unison-International-Consulting-Pvt-Ltd-Bengaluru-2-to-6-years-180817007889
753,Error,,,Error,,,2660+,https://www.naukri.com/job-listings-Opening-for-Business-Analyst-Global-Hunt-India-Pvt-Ltd-Bengaluru-4-to-7-years-290617005005,Posted: 42 days ago,Error,2080+,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Opening-for-Business-Analyst-Global-Hunt-India-Pvt-Ltd-Bengaluru-4-to-7-years-290617005005
754,Error,,,Error,,,43,https://www.naukri.com/job-listings-Regarding-Opening-for-Captive-analyst-Chennai-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Chennai-3-to-7-years-210917000713,Posted: 28 days ago,Error,34,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Regarding-Opening-for-Captive-analyst-Chennai-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Chennai-3-to-7-years-210917000713
756,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Data-Support-Analyst-level-II-Allegis-Services-India-Pvt-Ltd-Bengaluru-4-to-7-years-050917600324,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Data-Support-Analyst-level-II-Allegis-Services-India-Pvt-Ltd-Bengaluru-4-to-7-years-050917600324
759,Error,,,Error,,,97,https://www.naukri.com/job-listings-MTS-GAPS-Accenture-Solutions-Pvt-Ltd-Hyderabad-2-to-3-years-250917900049,Posted: 24 days ago,Error,149,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-MTS-GAPS-Accenture-Solutions-Pvt-Ltd-Hyderabad-2-to-3-years-250917900049
760,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Senior-User-Assistance-Developer-SAP-Labs-India-Pvt-Ltd-Bengaluru-4-to-8-years-250917900022,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Senior-User-Assistance-Developer-SAP-Labs-India-Pvt-Ltd-Bengaluru-4-to-8-years-250917900022
764,Error,,,Error,,,250,https://www.naukri.com/job-listings-Associate-Manager-Demand-Side-Accenture-Solutions-Pvt-Ltd-Hyderabad-7-to-10-years-070817003378,Posted: 23 days ago,Error,295,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Associate-Manager-Demand-Side-Accenture-Solutions-Pvt-Ltd-Hyderabad-7-to-10-years-070817003378
