,Job_Link,Job_Title,Company_Name,Experience,Location,SalaryI,Num_Openings,Job_Post,Job_Application,Job_View,Salary,Industry,Functional_Area,Role_Category,Design_Role,Key_Skills,Skill_Experience,UG,PG,Doctorate
10,https://www.naukri.com/job-listings-Looking-for-Data-Scientist-for-Chennai-Yellow-Box-HR-Services-Pvt-Ltd-Chennai-6-to-11-years-171017005165?src=jobsearchDesk&sid=15083094317409&xp=15,Looking for Data Scientist for Chennai,Yellow Box HR Services Pvt. Ltd.,6 - 11 yrs,Chennai,Not Disclosed by Recruiter,,Posted 1 day ago,10,80,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"Text Analytics,Statistical Modeling,R,Machine Learning,SAS,Python,Data Analytics,Data Scientist,data science,analytics,statistics ",Please refer to the Job description above,Any Graduate - Any Specialization,Post Graduation Not Required,Doctorate Not Required
11,https://www.naukri.com/job-listings-NLP-Scientist-Data-Mining-machine-Learning-Premium-India-5-to-10-years-171017901624?src=jobsearchDesk&sid=15083094317409&xp=18,NLP Scientist - Data Mining/machine Learning,Premium  hiring for Client of Rinalytics Advisors,5 - 10 yrs,India,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,45,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"machine learning,information retrieval,neural networks,nlp,data mining,regression analysis,Data Analyst ",,B.Tech/B.E. - Any Specialization,"MS/M.Sc(Science) - Maths, Statistics, M.Tech - Any Specialization","Ph.D - Maths, Statistics, Economics"
12,https://www.naukri.com/job-listings-Data-Scientist-It-internet-online-Premium-Delhi-NCR-Gurgaon-5-to-9-years-161017902522?src=jobsearchDesk&sid=15083094317409&xp=19,Data Scientist - It/internet/online,Premium,5 - 9 yrs,"Delhi NCR,    Gurgaon",Not Disclosed by Recruiter,,Posted 2 days ago,Less than 10,179,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"Hive,HBase,NoSQL,Pig,Cassandra,Big Data,SQL,Machine Learning,Data Science,MongoDB ",Reporting To - Department Head Qualification - B.Tech or M.Tech Local candidates from NCR region will be preferred. Prior Work Experience : - Should have 5 to 9 yrs of experience - Should have minimum 3 years of experience as a Data Scientist,B.Tech/B.E. - Any Specialization,M.Tech - Any Specialization,Doctorate Not Required
13,https://www.naukri.com/job-listings-SDM-BPS-Analytics-data-Scientist-BPO-Premium-Hyderabad-7-to-10-years-161017900934?src=jobsearchDesk&sid=15083094317409&xp=20,SDM - BPS Analytics/data Scientist - BPO,Premium  hiring for Client of Elements Manpower Solutions,7 - 10 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 2 days ago,Less than 10,172,Not Disclosed by Recruiter,BPO  /    Call Centre  /    ITES,Analytics & Business Intelligence,Analytics & BI,Analytics Manager,"R,Pattern Recognition,SAS,Web Analytics,Digital Marketing,Linear Regression,Data Analysis,Predictive Modeling,Machine Learning,Contact Center ",,Any Graduate - Any Specialization,"M.A - Statistics, Economics, MS/M.Sc(Science) - Statistics, MBA/PGDM - Finance, Systems",Doctorate Not Required
14,https://www.naukri.com/job-listings-Data-Scientist-R-Python-with-Machine-Learning-Expert-Pune-Mississippi-Consultants-Pune-5-to-10-years-080917006060?src=jobsearchDesk&sid=15083094317409&xp=21,Data Scientist R & Python with Machine Learning Expert @ Pune,Mississippi Consultants,5 - 10 yrs,Pune,Not Disclosed by Recruiter,Openings: 10,Posted 2 days ago,249,899,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"r,python,Machine Learning ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"M.Tech - Any Specialization, MS/M.Sc(Science) - Any Specialization",Ph.D - Advertising/Mass Communication
15,https://www.naukri.com/job-listings-Principal-Data-Scientist-IIT-NIT-CA-India-Technologies-Private-Limited-Hyderabad-7-to-12-years-111017002473?src=jobsearchDesk&sid=15083094317409&xp=22,Principal Data Scientist - IIT / NIT,CA (India) Technologies Private Limited,7 - 12 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 7 days ago,30,392,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Team Lead/Technical Lead,"Java,Product Sales,Software Development,Artificial Intelligence,MS SQL,Operating Systems,Software Engineering,Software Design,Machine Learning,Product Management ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,,
16,https://www.naukri.com/job-listings-Senior-Data-Scientist-Bundl-Technologies-Pvt-Ltd-Bengaluru-3-to-6-years-131017900903?src=jobsearchDesk&sid=15083094317409&xp=23,Senior Data Scientist,Bundl Technologies Pvt Ltd,3 - 6 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 5 days ago,16,229,Not Disclosed by Recruiter,BPO  /    Call Centre  /    ITES,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"Data Science,Data Scientist,Python,R,Spark,machine learning,statistics ","What are we looking for?An ideal candidate should have strong depth and breadth of knowledge in different areas of machine learning, statistics as well as reasonable programming skills. Other desired skills and traits are:- Strong fundamentals in machine learning, general statistics and data science principles- Excellent problem solving skills, with ability to communicate even complex ideas in succinct manner- Strong work ethics like sense of collaboration and ownership, result orientation, being team player- Proficiency in Python, R, Spark or related tools used from data handling to modelling to implementing  Knowledge of statistical concepts related to data driven design like multivariate testing, DOEs- Experience in developing and implementing models/ algorithms in ecommerce/ consumer mobile app environment a plus- Previous experience in start-ups preferred- Masters or equivalent degree in Computer Science or Mathematics or Statistics, Applied Mathematics, or a related field with 1-5 yrs. experience or Bachelors with 2-6 yrs. experience in data sciences",Any Graduate - Any Specialization,"M.Tech - Computers, MCA - Computers, MS/M.Sc(Science) - Computers, Maths, Statistics",Doctorate Not Required
17,https://www.naukri.com/job-listings-Senior-Data-Scientist-SAP-India-Pvt-Ltd-Bengaluru-5-to-10-years-121017901778?src=jobsearchDesk&sid=15083094317409&xp=24,Senior Data Scientist Job,SAP India Pvt.Ltd,5 - 10 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 6 days ago,11,258,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Team Lead/Technical Lead,"Database,Scientific,ERP,Engineer,Embedded,Engineering,Technology ","M. S.  or Ph. D.  in Computer Science, Applied Mathematics, Statistics or related field  5 years professional experience in statistical modeling, machine learning, or data mining practice  SAP'S DIVERSITY COMMITMENT","B.Tech/B.E. - Computers, BCA - Computers, B.Sc - Computers","M.Tech - Computers, MCA - Computers",
18,https://www.naukri.com/job-listings-Data-Scientist-Nlp-big-Data-spark-ColorTokens-Inc-Bengaluru-7-to-10-years-121017900911?src=jobsearchDesk&sid=15083094317409&xp=25,Data Scientist - Nlp/big Data/spark,ColorTokens Inc,7 - 10 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 5 days ago,28,332,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"Python,Algorithms,Javascript,MongoDB,C++,SAS,Cassandra,SCALA,R,MATLAB,Data Scientist ",,B.Tech/B.E. - Computers,"MCA - Computers, MS/M.Sc(Science) - Computers, M.Tech - Computers",Doctorate Not Required
19,https://www.naukri.com/job-listings-Data-Scientist-IBM-India-Pvt-Limited-Bengaluru-3-to-6-years-111017900841?src=jobsearchDesk&sid=15083094317409&xp=26,Data Scientist,IBM India Pvt. Limited,3 - 6 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 6 days ago,30,285,Not Disclosed by Recruiter,IT-Software  /    Software Services,"Medical   ,     Healthcare   ,     R&D   ,     Pharmaceuticals   ,     Biotechnology",R&D,Bio/Pharma Informatics-Associate/Scientist,"Python,SAS,Algorithms,Agile,Online marketing,Service,Consulting,Analytics,Data analysis,Healthcare ",,Any Graduate - Any Specialization,Post Graduation Not Required,
20,https://www.naukri.com/job-listings-Senior-Data-Scientist-Text-Mining-Molecular-connections-Bengaluru-4-to-5-years-111017900528?src=jobsearchDesk&sid=15083094317409&xp=27,Senior Data Scientist - Text Mining,Molecular connections,4 - 5 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 6 days ago,72,448,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Embedded   ,     EDA   ,     VLSI   ,     ASIC   ,     Chip Design",Programming & Design,Software Developer,"machine learning,natural language processing,text mining,r,artificial intelligence,data analytics,data scientist,data management,visualization,nlp,OpenNLP,LingPipe,UIMA,Solr,Lucene,MALLET,KNIME ",,Any Graduate - Any Specialization,"M.Tech - Any Specialization, Computers, MS/M.Sc(Science) - Computers, MCA - Computers, Any Postgraduate - Any Specialization",Ph.D - Computers
21,https://www.naukri.com/job-listings-Urgently-Hiring-for-Data-Scientist-Bebo-Technologies-Pvt-Ltd-Chandigarh-4-to-8-years-121017006738?src=jobsearchDesk&sid=15083094317409&xp=32,Urgently Hiring for Data Scientist,Bebo Technologies Pvt Ltd.,4 - 8 yrs,Chandigarh,Not Disclosed by Recruiter,Openings: 1,Posted 6 days ago,16,266,Not Disclosed by Recruiter,IT-Software  /    Software Services,IT Software - Other,Programming & Design,Software Developer,"hadoop,hive,data analysis,sql database,mapreduce,data science,machine learning,spark,statistical modeling,data analyst,data mining,time series,java,python ",Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, Computers, Electrical","M.Tech - Any Specialization, MCA - Computers, MS/M.Sc(Science) - Any Specialization, Statistics",
22,https://www.naukri.com/job-listings-Data-Scientist-Decision-Minds-India-P-Ltd-Chennai-5-to-10-years-060617003796?src=jobsearchDesk&sid=15083094317409&xp=34,Data Scientist,Decision Minds India (P) Ltd,5 - 10 yrs,Chennai,Not Disclosed by Recruiter,,Posted 6 days ago,1500+,2500+,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Other,Other,"Hive,Data Science,SQL,R,Machine Learning,Data Mining,Analytics,Statistics,SAS ",Please refer to the Job description above,Any Graduate - Any Specialization,,
23,https://www.naukri.com/job-listings-Artificial-Intelligence-Specialist-data-Scientist-associate-Principal-Accenture-Solutions-Pvt-Ltd-Bengaluru-5-to-10-years-121017002936?src=jobsearchDesk&sid=15083094317409&xp=36,Artificial Intelligence Specialist/data Scientist/associate Principal,Accenture Solutions Pvt Ltd,5 - 10 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 24,Posted 6 days ago,11,312,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Senior Management,Head/VP/GM - Analytics & BI,"Machine Learning,Deep Learning,Natural Language Processing,Information Retrieval,NLP,Artificial Intelligence,Computer Vision,Algorithms,Research,Computer Architecture,Dialogue Interactive speech,text mining ",Please refer to the Job description above,"B.Tech/B.E., B.Ed, BCA - Computers, B.Sc","M.Tech, MCA, Other","M.Phil., Other Doctorate, Ph.D"
24,https://www.naukri.com/job-listings-Data-Scientist-Sr-Level-ICs-ManpowerGroup-Services-India-Private-Limited-Bengaluru-10-to-20-years-300917001477?src=jobsearchDesk&sid=15083094317409&xp=37,Data Scientist (Sr. Level ICs),ManpowerGroup Services India Private Limited  hiring for One of the leading Internet/ecommerce Companies,10 - 20 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 2 days ago,178,1120,Not Disclosed by Recruiter,Internet  /    Ecommerce,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"Demand Forecasting,Time Series,Statistical Analysis,Supply Chain,Data Science,Fraud Detection,Key Skills ",Please refer to the Job description above,"Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization, Computers",,
25,https://www.naukri.com/job-listings-Data-Scientist-Sas-sql-spss-Talpro-Delhi-NCR-Bengaluru-8-to-12-years-241016900804?src=jobsearchDesk&sid=15083094317409&xp=38,Data Scientist - Sas/sql/spss,Talpro,8 - 12 yrs,"Delhi NCR,    Bengaluru",Not Disclosed by Recruiter,,Posted 6 days ago,199,1323,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Software Developer,"SAS SQL,SPSS,C,Statistical Analysis,Statistics,Analytics,Front End ",,"B.Tech/B.E. - Any Specialization, B.Sc - Any Specialization, Maths, Statistics, Computers, B.A - Any Specialization, Economics, Maths, Statistics",MBA/PGDM - Any Specialization,
26,https://www.naukri.com/job-listings-Data-Scientist-Sas-sql-spss-Talpro-Delhi-NCR-Bengaluru-8-to-12-years-240816901314?src=jobsearchDesk&sid=15083094317409&xp=39,Data Scientist - Sas/sql/spss,Talpro,8 - 12 yrs,"Delhi NCR,    Bengaluru",Not Disclosed by Recruiter,,Posted 6 days ago,302,1367,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Software Developer,"SAS SQL,SPSS,C,Excel Powerpoint,Statistical Analysis,Econometrics,Statistics,Web Technologies,Analytics,Front End,SAS,SQL,Databases ",Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, Computers, B.Sc - Maths",MBA/PGDM - Any Specialization,
27,https://www.naukri.com/job-listings-Data-Scientist-Sas-sql-spss-TalPro-Delhi-NCR-Bengaluru-8-to-12-years-210915901140?src=jobsearchDesk&sid=15083094317409&xp=40,Data Scientist - Sas/sql/spss,TalPro,8 - 12 yrs,"Delhi NCR,    Bengaluru",Not Disclosed by Recruiter,,Posted 6 days ago,151,1075,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"SAS SQL,SPSS,C,Statistical Analysis,Econometrics,Statistics,Web Technologies,Analytics,Front End,Data Scientist,SAS,Product Development ",,"B.Tech/B.E. - Computers, B.Sc - Computers, Maths, Statistics",MBA/PGDM - Any Specialization,
28,https://www.naukri.com/job-listings-Data-Scientist-SAS-SQL-SPSS-TalPro-Bengaluru-Delhi-NCR-8-to-12-years-180216900301?src=jobsearchDesk&sid=15083094317409&xp=41,Data Scientist - SAS / SQL / SPSS,TalPro,8 - 12 yrs,"Bengaluru,    Delhi NCR",Not Disclosed by Recruiter,,Posted 6 days ago,263,1135,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"SAS SQL,SPSS,Excel Powerpoint,Statistical Analysis,Econometrics,Statistics,Analytics,Business Case,Product Development,Business Consulting ",,"B.Tech/B.E. - Any Specialization, Computers, B.Sc - Any Specialization, Computers, Maths, Statistics, B.A - Any Specialization, Economics, Maths, Statistics",MBA/PGDM - Any Specialization,
29,https://www.naukri.com/job-listings-Urgent-Requirement-for-a-Data-Scientist-M-S-Myriad-Consuting-Navi-Mumbai-2-to-5-years-131017003642?src=jobsearchDesk&sid=15083094317409&xp=42,Urgent Requirement for a Data Scientist,M/S. Myriad Consuting  hiring for Hireajackal,2 - 5 yrs,Navi Mumbai,Not Disclosed by Recruiter,Openings: 1,Posted 5 days ago,15,143,Not Disclosed by Recruiter,Strategy  /    Management Consulting Firms,Analytics & Business Intelligence,Other,Other,"data scientist,senior data scientist,decision scientist,kmeans,svm,machine learning,natural language processing,ml,nlp,data modeling,data analysis,data visualization,web scrapping ","Strong experience in Machine Learning and Natural Language ProcessingIf interested, kindly mail your updated CV on kshitija.pradhan@hireajackal.com or call on 829 189 7343",Any Graduate,Post Graduation Not Required,Doctorate Not Required
30,https://www.naukri.com/job-listings-Software-Engineer-data-Scientist-Client-Of-Sampoorna-Mumbai-2-to-5-years-121017901025?src=jobsearchDesk&sid=15083094317409&xp=45,Software Engineer (data Scientist),Client Of Sampoorna,2 - 5 yrs,Mumbai,Not Disclosed by Recruiter,,Posted 6 days ago,25,145,Not Disclosed by Recruiter,IT-Software  /    Software Services,IT Software - Other,Programming & Design,Software Developer,"Data Scientist,R,Python ","Candidate Experience Should Be : 2 To 5 Candidate Degree Should Be : BE-Comp/ IT, BE-Other, BTech-Comp/ IT, BTech-Other, MCA, MCM, MCS, ME-Comp/ IT, ME-Other, MIS, MIT, MSc-Comp/ IT, MS-Comp/ IT, MSc-Other, MS-Other, MTech-Comp/ IT, MTech-Other",B.Tech/B.E. - Computers,"MCA - Computers, MS/M.Sc(Science) - Computers, Other, M.Tech - Computers, Other Engineering",
31,https://www.naukri.com/job-listings-Data-Scientist-KPO-Premium-Chennai-3-to-8-years-121017900418?src=jobsearchDesk&sid=15083094317409&xp=46,Data Scientist - KPO,Premium  hiring for Client of Red Rock,3 - 8 yrs,Chennai,Not Disclosed by Recruiter,,Posted 5 days ago,Less than 10,151,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"java,c++,php,mysql,neural networks,artificial intelligence,python,Data Analyst,R,SAS,MATLAB,SPSS,CPLEX,GAMS,Gauss,VBA,Tableau,Spotfire ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
32,https://www.naukri.com/job-listings-Senior-Data-Scientist-KPO-Premium-Chennai-5-to-10-years-121017900417?src=jobsearchDesk&sid=15083094317409&xp=47,Senior Data Scientist - KPO,Premium  hiring for Client of Red Rock,5 - 10 yrs,Chennai,Not Disclosed by Recruiter,,Posted 5 days ago,Less than 10,127,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"java,c++,php,mysql,neural networks,artificial intelligence,python,open source,machine learning,data analyst,data scientist,vba,tableau,spotfire,r,sas,matlab,spss ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
33,https://www.naukri.com/job-listings-Data-Scientist-senior-Data-Scientist-Advanced-Analytics-Consulting-F-Premium-Chennai-3-to-8-years-121017900413?src=jobsearchDesk&sid=15083094317409&xp=48,Data Scientist/senior Data Scientist - Advanced Analytics Consulting F,Premium  hiring for Client of Red Rock,3 - 8 yrs,Chennai,Not Disclosed by Recruiter,,Posted 5 days ago,Less than 10,263,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"Hadoop,R,Hive,SQL,SAS,Java,Python,Linear Regression,Machine Learning,Text Analytics,Data Analyst,Perl,C++,Hbase,MAPR ",,B.Tech/B.E. - Any Specialization,"MS/M.Sc(Science) - Any Specialization, M.Tech - Any Specialization",Doctorate Not Required
