,Job_Link,Job_Title,Company_Name,Experience,Location,SalaryI,Num_Openings,Job_Post,Job_Application,Job_View,Salary,Industry,Functional_Area,Role_Category,Design_Role,Key_Skills,Skill_Experience,UG,PG,Doctorate
0,https://www.naukri.com/job-listings-Data-Engineer-Big-Data-Machine-Learning-Mirabel-Technologies-Pvt-Ltd-Hyderabad-2-to-3-years-181017900019?src=jobsearchDesk&sid=15083217667002&xp=1,Data Engineer - Big Data & Machine Learning,Mirabel Technologies Pvt. Ltd.,2 - 3 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted Few Hours Ago,26,63,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",Admin/Maintenance/Security/Datawarehousing,DBA,"Hadoop,Hive,Flume,Mapreduce,Hdfs,Spark,Pig,Java,HBase,NoSQL ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
1,https://www.naukri.com/job-listings-Machine-Learning-Expert-Location-Bangalore-Richmond-Road-Regent-Research-Writing-Pvt-LTD-Bengaluru-Richmond-Road-2-to-4-years-181017000946?src=jobsearchDesk&sid=15083217667002&xp=3,"Machine Learning Expert , Location- Bangalore - Richmond Road",Regent Research Writing Pvt LTD,2 - 4 yrs,Bengaluru(Richmond Road),"2,00,000 - 3,25,000 P.A.",Openings: 2,Posted Few Hours Ago,Less than 10,Less than 10,"INR  2,00,000 - 3,25,000 P.A.",IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Software Developer,"C,Python,Java,Machine Learning,MATLAB,Machine learning expert,artifical intelegience,Artificial Intelligence concepts,c++,apache,spark ",The candidate should be strong in Analytical skills and familiar in programming environments like Java and Python with Apache and Spark.,,,Doctorate Not Required
2,https://www.naukri.com/job-listings-Machine-Learning-Domain-OIL-GAS-Product-Client-Bangalore-Careernet-Technologies-Pvt-Ltd-Bengaluru-10-to-15-years-140917000833?src=jobsearchDesk&sid=15083217667002&xp=7,Machine Learning ( Domain: OIL & GAS ) @ Product Client - Bangalore,Careernet Technologies Pvt Ltd,10 - 15 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 1 day ago,376,3000+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Software Developer,"Spark,Java,Hadoop,SCALA,Big Data,Data Science,Machine Learning,Data Mining,Software Development,Design Patterns ","If you are interested please forward your profile to kiran.kumar@careernet.co.in along with Below details asap:Current CTC (Fixed / Variable):Expected CTC (Fixed):Notice Period:Can you join within 30 Days:Total Exp in Java:Total Exp in Scala:Total Exp in Machine Learning:Total Exp in Oil & Gas Domain:Do you have any offers if yes, let me know why you are looking for a change again?Any reason looking for a change from your current company?Any reason you want to relocate Bangalore?",B.Tech/B.E. - Any Specialization,M.Tech - Any Specialization,Doctorate Not Required
3,https://www.naukri.com/job-listings-Machine-Learning-Java-Product-Client-Bangalore-Careernet-Technologies-Pvt-Ltd-Bengaluru-3-to-6-years-250917002119?src=jobsearchDesk&sid=15083217667002&xp=9,Machine Learning + Java  @ Product Client - Bangalore,Careernet Technologies Pvt Ltd,3 - 6 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 1 day ago,386,2000+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Software Developer,"Spark,Java,Hadoop,SCALA,Big Data,Data Science,Machine Learning,Data Mining,Software Development,Design Patterns ","If you are interested please forward your profile to kiran.kumar@careernet.co.in along with Below details asap:Current CTC (Fixed / Variable):Expected CTC (Fixed):Notice Period:Can you join within 30 Days:Total Exp in Java:Total Exp in Scala:Total Exp in Machine Learning:Do you have any offers if yes, let me know why you are looking for a change again?Any reason looking for a change from your current company?Any reason you want to relocate Bangalore?",B.Tech/B.E. - Any Specialization,M.Tech - Any Specialization,Doctorate Not Required
4,https://www.naukri.com/job-listings-Tacit-Ddc-technology-Specialist-Machine-Learning-Shell-India-Markets-Private-Limited-Bengaluru-9-to-14-years-171017900207?src=jobsearchDesk&sid=15083217667002&xp=11,Tacit- Ddc-technology Specialist - Machine Learning,Shell India Markets Private Limited,9 - 14 yrs,Bengaluru,Not Disclosed by Recruiter,Openings: 1,Posted 1 day ago,Less than 10,81,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",Programming & Design,Team Lead/Technical Lead,"software development life cycle,software engineering,algorithms,machine learning,design development,data structures,statistics,hadoop,map reduce,apache spark,apache cassandra,google tensorflow,software development,python,r,matlab ","Requirements:Skills & Requirements: This work is typically within specific business or technical application area(s), which should be detailed here in the specific posting. General categories of development platforms include:    Working knowledge in supervised/unsupervised (Logistic regression/ support vector machines (SVM) etc, Deep learning approaches (Neural Networks)) machine learning algorithms    Programming experience in at least two of the languages Python, R, Matlab, Octave, C++    Knowledge of modern database systems including relational, columnar store, NoSQL, and NewSQL    Years of Experience:  7 years of corporate IT experience    Minimum Education or Certification: B.E   Desired Skills:    Solid foundation in data structures, algorithms, and statistics    Demonstrated experience in designing highly scalable classifiers and tools leveraging machine learning    Hands-on experience with Big Data technologies like Hadoop, Map Reduce, Apache Spark, Apache Cassandra, Google TensorFlow, etc.    Experience in handling large data sets, rapid prototyping, cloud based development and deployment, and high-performance requirements    Strong background in software development best practices such as CI/CD (continuous integration and continuous deployment), Kanban, Agile, etc...    Experience with modern source control systems, e.g. git or Mercurial    Familiarity with scientific and numerical computing, or high performance computing    Strong background in open source technology    Pro-active, thoughtful contributor, comfortable working independently       Total experience - 9 to 15 years      .",B.Tech/B.E. - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
5,https://www.naukri.com/job-listings-NLP-Scientist-Data-Mining-machine-Learning-Premium-India-5-to-10-years-171017901624?src=jobsearchDesk&sid=15083217667002&xp=12,NLP Scientist - Data Mining/machine Learning,Premium  hiring for Client of Rinalytics Advisors,5 - 10 yrs,India,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,50,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"machine learning,information retrieval,neural networks,nlp,data mining,regression analysis,Data Analyst ",,B.Tech/B.E. - Any Specialization,"MS/M.Sc(Science) - Maths, Statistics, M.Tech - Any Specialization","Ph.D - Maths, Statistics, Economics"
6,https://www.naukri.com/job-listings-Machine-Learning-Engineer-DoSelect-Startup-Bengaluru-3-to-5-years-171017901465?src=jobsearchDesk&sid=15083217667002&xp=14,Machine Learning Engineer,DoSelect - Startup,3 - 5 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,65,Not Disclosed by Recruiter,Internet  /    Ecommerce,Analytics & Business Intelligence,Analytics & BI,Data Analyst,"Machine Learning,Python,Data Analysis,Statistics,Data Analyst ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
7,https://www.naukri.com/job-listings-Machine-Learning-AI-Expert-Sandvine-Technologies-I-Pvt-Ltd-Bengaluru-5-to-10-years-161017902265?src=jobsearchDesk&sid=15083217667002&xp=15,Machine Learning   AI Expert,Sandvine Technologies (I) Pvt Ltd.,5 - 10 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,88,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"Service,C++,Linux,Machine learning,Business intelligence,Python,Artificial Intelligence,Networking,Algorithms,Debugging ",Please refer to the Job description above,Any Graduate - Any Specialization,Post Graduation Not Required,
8,https://www.naukri.com/job-listings-VP-Machine-Learning-advanced-Analytics-KPO-Premium-Bengaluru-10-to-15-years-171017901606?src=jobsearchDesk&sid=15083217667002&xp=16,VP - Machine Learning/advanced Analytics - KPO,Premium  hiring for Rinalytics Advisors,10 - 15 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 1 day ago,Less than 10,69,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Senior Management,Head/VP/GM - Analytics & BI,"Machine Learning,Text Mining,Data Mining,Data Science,Artificial Intelligence,Advanced Analytics,Big Data,Data Modeling,Computer Science,Use Cases ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Ph.D
9,https://www.naukri.com/job-listings-Research-Scientist-Engineer-Computer-Vision-Machine-Learning-Premium-Hyderabad-11-to-15-years-161017902418?src=jobsearchDesk&sid=15083217667002&xp=18,Research Scientist/ Engineer - Computer Vision/ Machine Learning,Premium  hiring for A Leading Client of Career Maker,11 - 15 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 2 days ago,Less than 10,134,Not Disclosed by Recruiter,IT-Software  /    Software Services,"Engineering Design   ,     R&D",R&D,Research Scientist,"Computer Vision,Deep Learning,C++,Image Processing,Algorithms,Machine Learning,Computer Science,Multithreading ",,Any Graduate - Any Specialization,"M.Tech - Any Specialization, Computers, MS/M.Sc(Science) - Any Specialization, Computers, Maths, MCA - Computers",Ph.D - Computers
